Data File Name,2100 expert_High Sensitivity DNA Assay_DE13805071_2013-11-18_15-35-14.xad
Data File Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\data\2013-11-18
Date Created,"Monday, November 18, 2013 2:35:13 PM"
Date Last Modified,"Monday, November 18, 2013 4:45:26 PM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,11
 
Sample Name,CC1_H3K27ac_ChIP
Number of Events,2121
 
Time,Value
66,161.4832
66.05,161.3467
66.1,160.9437
66.15,160.6434
66.2,160.7001
66.25,161.2718
66.3,162.2491
66.35,163.7041
66.4,164.3735
66.45,164.5758
66.5,164.5374
66.55,164.5051
66.6,164.3147
66.65,163.9739
66.7,164.0704
66.75,164.5207
66.8,164.9444
66.85,165.6325
66.9,166.3449
66.95,166.1387
67,165.2761
67.05,164.898
67.1,165.4114
67.15,166.591
67.2,167.8578
67.25,168.8169
67.3,169.2764
67.35,168.9215
67.4,169.0085
67.45,169.2988
67.5,169.4458
67.55,169.4159
67.6,169.3809
67.65,169.8175
67.7,171.3135
67.75,172.5781
67.8,173.5448
67.85,173.6517
67.9,173.6011
67.95,172.5308
68,171.3786
68.05,171.4637
68.1,171.8586
68.15,171.4081
68.2,171.9746
68.25,173.1798
68.3,174.0007
68.35,175.1553
68.4,176.5067
68.45,177.2529
68.5,176.8719
68.55,175.8503
68.6,175.2301
68.65,175.4573
68.7,176.1797
68.75,176.8053
68.8,176.6541
68.85,176.4695
68.9,176.6968
68.95,177.1738
69,178.5308
69.05,179.653
69.1,180.0131
69.15,180.619
69.2,181.0393
69.25,181.2497
69.3,181.1847
69.35,181.3389
69.4,181.5719
69.45,181.8705
69.5,182.7742
69.55,183.3756
69.6,183.5518
69.65,184.0685
69.7,184.1734
69.75,183.7808
69.8,183.638
69.85,184.0993
69.9,184.2684
69.95,184.0798
70,183.3684
70.05,183.1851
70.1,183.0997
70.15,183.9775
70.2,185.8298
70.25,187.3308
70.3,188.0911
70.35,187.8136
70.4,187.9373
70.45,187.5255
70.5,186.8251
70.55,186.5151
70.6,187.1019
70.65,188.3308
70.7,189.2491
70.75,189.3737
70.8,188.9962
70.85,188.2235
70.9,187.9146
70.95,187.9266
71,188.0819
71.05,187.8452
71.1,187.5002
71.15,187.7411
71.2,188.6391
71.25,189.7315
71.3,190.6426
71.35,190.3779
71.4,189.4999
71.45,189.299
71.5,189.7338
71.55,190.3582
71.6,190.598
71.65,190.4609
71.7,190.0135
71.75,188.9837
71.8,189.1485
71.85,189.5986
71.9,189.8855
71.95,190.5931
72,190.3653
72.05,190.0986
72.1,190.5888
72.15,190.8242
72.2,191.3471
72.25,191.2507
72.3,191.5174
72.35,191.1862
72.4,190.0098
72.45,190.5842
72.5,191.5334
72.55,192.3396
72.6,192.2686
72.65,192.34
72.7,192.1219
72.75,191.9601
72.8,192.4678
72.85,192.8571
72.9,193.47
72.95,193.7505
73,194.0365
73.05,194.3641
73.1,194.5173
73.15,194.3415
73.2,193.9068
73.25,193.3348
73.3,193.2531
73.35,193.7059
73.4,194.6257
73.45,195.7065
73.5,196.2328
73.55,195.6844
73.6,195.2568
73.65,195.1406
73.7,195.3926
73.75,196.069
73.8,196.6978
