Data File Name,2100 expert_High Sensitivity DNA Assay_DE13805071_2013-12-03_10-55-45.xad
Data File Path,C:\Users\Laura\Documents\ARTICLE\05_different cells\adipocytes mouse\shearing
Date Created,"Tuesday, December 03, 2013 9:55:45 AM"
Date Last Modified,"Tuesday, December 03, 2013 10:37:03 AM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,11
 
Sample Name,+
Number of Events,2121
 
Time,Value
63.3,49.3116
63.35,49.68676
63.4,49.92836
63.45,49.97979
63.5,49.69392
63.55,49.23884
63.6,49.43613
63.65,49.94197
63.7,50.39405
63.75,50.66501
63.8,50.50591
63.85,50.42025
63.9,50.12856
63.95,49.85136
64,49.77551
64.05,49.6906
64.1,49.80356
64.15,49.93803
64.2,50.26587
64.25,50.26591
64.3,50.09593
64.35,50.17873
64.4,50.137
64.45,49.98735
64.5,49.8602
64.55,49.69904
64.6,49.76085
64.65,49.66111
64.7,49.52499
64.75,49.39827
64.8,49.45507
64.85,49.63763
64.9,49.88568
64.95,50.06388
65,50.112
65.05,49.98649
65.1,50.07583
65.15,50.23579
65.2,50.32032
65.25,50.33996
65.3,50.22307
65.35,50.15833
65.4,50.33614
65.45,50.27839
65.5,50.02684
65.55,49.93913
65.6,50.17102
65.65,50.06944
65.7,50.09183
65.75,50.45626
65.8,50.62777
65.85,50.73896
65.9,50.87794
65.95,50.97486
66,50.53811
66.05,50.25249
66.1,49.91592
66.15,49.87233
66.2,49.72461
66.25,49.85369
66.3,49.94795
66.35,49.81561
66.4,49.82248
66.45,50.11215
66.5,50.48808
66.55,50.90693
66.6,51.30252
66.65,51.29948
66.7,51.13522
66.75,51.01253
66.8,51.05846
66.85,50.76878
66.9,50.51159
66.95,50.30062
67,50.18821
67.05,50.22639
67.1,50.33661
67.15,50.6713
67.2,51.07892
67.25,51.07749
67.3,51.21926
67.35,50.85225
67.4,50.35398
67.45,50.28577
67.5,50.39875
67.55,50.47199
67.6,50.21313
67.65,50.03559
67.7,50.2848
67.75,50.399
67.8,50.87231
67.85,51.07289
67.9,51.17984
67.95,50.9415
68,50.65487
68.05,50.69899
68.1,50.88794
68.15,51.06152
68.2,51.38536
68.25,51.63391
68.3,51.17601
68.35,50.76496
68.4,50.33993
68.45,49.70557
68.5,48.9755
68.55,48.94239
68.6,49.49294
68.65,50.41578
68.7,51.31218
68.75,51.41011
68.8,50.88882
68.85,50.4397
68.9,50.06749
68.95,49.39686
69,49.15322
69.05,49.2336
69.1,49.41807
69.15,49.82845
69.2,50.10327
69.25,49.88527
69.3,49.41053
69.35,49.21111
69.4,49.05746
69.45,49.04413
69.5,48.90456
69.55,49.1308
69.6,48.84019
