Data File Name,2100 expert_High Sensitivity DNA Assay_DE13805071_2013-12-03_10-55-45.xad
Data File Path,C:\Users\Laura\Documents\ARTICLE\05_different cells\adipocytes mouse\shearing
Date Created,"Tuesday, December 03, 2013 9:55:45 AM"
Date Last Modified,"Tuesday, December 03, 2013 10:37:03 AM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,11
 
Sample Name,-
Number of Events,2121
 
Time,Value
66.25,43.88496
66.3,43.87038
66.35,43.72157
66.4,43.89291
66.45,43.7108
66.5,43.39238
66.55,43.16695
66.6,43.14712
66.65,43.12868
66.7,43.14148
66.75,43.18338
66.8,42.90195
66.85,43.04017
66.9,43.52568
66.95,44.10091
67,44.31358
67.05,43.98501
67.1,43.40283
67.15,42.5793
67.2,41.95344
67.25,41.75737
67.3,42.07147
67.35,42.6133
67.4,42.72031
67.45,42.82837
67.5,42.68293
67.55,42.1982
67.6,42.21084
67.65,42.48281
67.7,42.46283
67.75,42.25102
67.8,42.46673
67.85,42.48362
67.9,42.3928
67.95,42.64104
68,42.58932
68.05,42.16756
68.1,41.99378
68.15,41.52668
68.2,41.29008
68.25,41.34576
68.3,41.5956
68.35,41.98586
68.4,42.45627
68.45,42.67057
68.5,42.42528
68.55,42.24352
68.6,41.63389
68.65,41.27456
68.7,41.42908
68.75,41.94044
68.8,42.04626
68.85,41.73901
68.9,41.29459
68.95,41.05994
69,40.99768
69.05,40.81234
69.1,40.54445
69.15,40.15491
69.2,40.18316
69.25,40.71468
69.3,41.03939
69.35,40.77131
69.4,40.29948
69.45,39.92654
69.5,39.73179
69.55,39.74776
69.6,39.80513
69.65,39.60725
69.7,39.48675
69.75,39.37345
69.8,39.33158
69.85,39.40632
69.9,39.59369
69.95,39.94891
70,40.23913
70.05,40.12339
70.1,39.57243
70.15,38.82289
70.2,38.43084
70.25,38.29042
70.3,38.32066
70.35,38.93736
70.4,39.309
70.45,39.19128
70.5,38.61156
70.55,38.01929
70.6,37.54519
70.65,37.55985
70.7,38.04756
70.75,38.32442
70.8,38.12591
70.85,38.08713
70.9,37.9206
70.95,37.49985
71,37.43047
71.05,37.89073
71.1,38.01288
71.15,37.57739
71.2,37.15677
71.25,36.56187
71.3,36.41152
71.35,37.05667
71.4,37.76117
71.45,37.5749
71.5,37.0742
71.55,36.58827
71.6,36.51907
71.65,37.21694
71.7,37.928
71.75,38.06599
71.8,37.58274
71.85,36.88408
71.9,36.13337
71.95,35.30905
72,34.95045
72.05,35.11842
72.1,35.70566
72.15,36.25698
72.2,36.38575
72.25,36.13525
72.3,35.66908
72.35,35.50821
72.4,35.4926
72.45,35.66158
72.5,35.68221
72.55,35.76017
72.6,35.83876
72.65,35.86514
72.7,35.83689
72.75,35.95781
72.8,35.81175
72.85,35.3245
72.9,34.84313
72.95,34.71225
73,34.97714
73.05,35.63606
73.1,35.89103
73.15,35.70118
73.2,35.42353
73.25,35.22459
73.3,35.00712
73.35,34.88934
73.4,35.26814
73.45,34.9389
73.5,34.48073
73.55,34.13392
73.6,34.06013
73.65,33.88828
73.7,33.9017
73.75,34.09852
73.8,33.62905
73.85,33.27841
73.9,33.19839
73.95,33.23115
74,33.2164
74.05,33.31133
74.1,33.35319
74.15,33.35925
74.2,33.43016
74.25,33.45914
74.3,33.04167
74.35,32.78862
74.4,32.2446
74.45,31.80681
74.5,31.91002
74.55,32.34806
74.6,32.77286
74.65,32.7434
74.7,32.47387
74.75,32.026
74.8,31.87592
74.85,31.74693
74.9,31.48134
74.95,30.9722
75,30.37412
75.05,30.18806
75.1,30.27585
75.15,30.54858
75.2,30.63384
75.25,30.80256
75.3,30.7964
75.35,30.593
75.4,30.42632
75.45,30.36578
75.5,30.54692
75.55,30.71154
75.6,30.58385
75.65,30.2294
75.7,30.1017
75.75,30.2659
75.8,30.42748
75.85,30.38061
75.9,30.10068
75.95,29.7245
76,29.6934
76.05,29.91689
76.1,30.16752
76.15,30.2054
76.2,29.87063
76.25,29.13049
76.3,28.71865
76.35,28.82854
